video_id,channel_id,title,published_at,duration_sec,is_short,live_flag,view_count,like_count,comment_count,age_days,views_per_day,likes_per_1k,comments_per_1k,engagement_rate,views_per_min,views_per_sub,weekday,hour,topic_primary,topic_secondary,subscribers,default_audio_language
fC5QU78J14Q,UCh9nVJoWXmFb7sLApWGcLPQ,AI/ML Engineer  #shorts #ai #aiengineer #mlengineer,2025-08-18 12:30:57+00:00,31,True,none,25950,672,12,10.104441078032409,2568.17767549921,25.895953757225435,0.4624277456647399,0.0263583815028901,50225.8064516129,0.018941605839416,0,12,ml,,1370000,en
lcpWbg0jiYU,UCh9nVJoWXmFb7sLApWGcLPQ,Context Engineering Simply Explained,2025-08-15 13:30:07+00:00,896,False,none,23002,484,19,13.063353115069445,1760.8036617693256,21.0416485522998,0.826015129119207,0.021867663681419,1540.3125,0.0167897810218978,4,13,genai/llm,,1370000,en
hxfcFRvBK7I,UCh9nVJoWXmFb7sLApWGcLPQ,Software Engineer in AI Era 2025 #shorts #codebasics #ai #softwareengineer,2025-08-15 12:31:01+00:00,38,True,none,13112,154,5,13.10439478173611,1000.5803563148517,11.74496644295302,0.3813300793166565,0.0121262965222696,20703.157894736843,0.009570802919708,4,12,general/data,,1370000,en
uozBp-zx7Ng,UCh9nVJoWXmFb7sLApWGcLPQ,Gen AI Engineer Roadmap 2025 #shorts #ai #aiengineer,2025-08-14 11:05:02+00:00,31,True,none,10206,327,2,14.16410542988426,720.5538006280851,32.03997648442093,0.1959631589261219,0.032235939643347,19753.548387096773,0.0074496350364963,3,11,career/interview,,1370000,en
lQBfpDKq9nw,UCh9nVJoWXmFb7sLApWGcLPQ,Will AI replace software engineering jobs ? #shorts #data #ai #softwareengineer,2025-08-11 12:40:01+00:00,47,True,none,39409,754,6,17.09814478173611,2304.869943673415,19.132685427186683,0.1522494861579842,0.0192849349133446,50309.36170212766,0.0287656934306569,0,12,career/interview,,1370000,en
VN2vexavr5Y,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analyst Bootcamp 5.0 #shorts #codebasics #data #dataanalyst #ai,2025-08-06 11:50:01+00:00,10,True,none,9830,104,1,22.13286700395833,444.1358635662503,10.579857578840285,0.1017293997965411,0.0106815869786368,58980.0,0.0071751824817518,2,11,general/data,,1370000,en
nYoIALx9wWg,UCh9nVJoWXmFb7sLApWGcLPQ,About Data Analyst Bootcamp 5.0.. (upgraded with Data Engineering Basics + AI Automation Workflows),2025-08-05 13:15:08+00:00,1565,False,none,10273,246,84,23.073758207662035,445.2243933365253,23.946266913267788,8.176774067945098,0.0321230409812128,393.85303514377,0.0074985401459854,1,13,sql,data viz,1370000,en
JBGYK8b-EwE,UCh9nVJoWXmFb7sLApWGcLPQ,5 AI Use cases #codebasics #shorts #ai  #data,2025-08-04 12:30:31+00:00,59,True,none,21892,563,5,24.104742003958332,908.2030413934748,25.717156952311345,0.2283939338571167,0.0259455508861684,22263.050847457627,0.0159795620437956,0,12,general/data,,1370000,en
mBLz7pHgEAc,UCh9nVJoWXmFb7sLApWGcLPQ,Gen AI Resume Project Challenge 1 |  Winner Announcement - July 2025,2025-08-01 02:32:33+00:00,3515,False,none,4774,90,4,27.51999663358796,173.4738584296688,18.852115626309175,0.8378718056137411,0.0196899874319229,81.49075391180654,0.0034846715328467,4,2,career/interview,projects/case,1370000,en
GDL1Yn9_lrM,UCh9nVJoWXmFb7sLApWGcLPQ,Dashboard Design #codebasics #shorts #data #dataanalyst #powerbi #visualization,2025-07-31 12:30:28+00:00,60,True,none,4311,50,2,28.104776726180553,153.3902952512751,11.598237067965668,0.4639294827186268,0.0120621665506842,4311.0,0.0031467153284671,3,12,data viz,,1370000,en
NDa1bir7Ylw,UCh9nVJoWXmFb7sLApWGcLPQ,Single-Person Billion-Dollar Company #shorts #codebasics #data #ai,2025-07-29 12:30:33+00:00,43,True,none,14620,457,5,30.104718855810184,485.6381509498254,31.25854993160055,0.3419972640218878,0.0316005471956224,20400.0,0.0106715328467153,1,12,general/data,,1370000,en
l1FMZUf48zI,UCh9nVJoWXmFb7sLApWGcLPQ,The Future of Software Engineering #shorts #codebasics #data #ai #lovable,2025-07-28 12:30:53+00:00,42,True,none,39423,827,21,31.104487374328706,1267.437702012629,20.97760190751592,0.532683966212617,0.0215102858737285,56318.571428571435,0.0287759124087591,0,12,general/data,,1370000,en
BbWy_7lJnsI,UCh9nVJoWXmFb7sLApWGcLPQ,Building Effective Agents #shorts #codebasics #data #ai,2025-07-26 14:35:00+00:00,43,True,none,15968,366,1,33.018295244699075,483.61067346635906,22.92084168336673,0.062625250501002,0.0229834669338677,22280.930232558138,0.0116554744525547,5,14,general/data,,1370000,en
czurzBOhc9E,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analytics Bootcamp 5.0 #shorts #data #dataanalyst #dataanlysis,2025-07-24 11:15:10+00:00,22,True,none,10165,199,40,35.15706839284722,289.1310471742317,19.57697983275947,3.935071323167732,0.0235120511559272,27722.727272727276,0.007419708029197,3,11,general/data,,1370000,en
G42J2MSKyc8,UCh9nVJoWXmFb7sLApWGcLPQ,CrewAI Tutorial | Agentic AI Tutorial,2025-07-23 13:30:07+00:00,4264,False,none,45260,952,58,36.06335311506945,1255.013638237861,21.034025629695098,1.2814847547503314,0.0223155103844454,636.8667917448406,0.0330364963503649,2,13,tutorial/guide,,1370000,en
8Bj7fr9l-f4,UCh9nVJoWXmFb7sLApWGcLPQ,Drop your guess in the comments #shorts #data #dataanalyst,2025-07-22 12:50:00+00:00,13,True,none,10924,36,8,37.09121191136574,294.51720332310293,3.2954961552544857,0.7323324789454412,0.0040278286341999,50418.46153846154,0.0079737226277372,1,12,general/data,,1370000,en
KurGnK76-EU,UCh9nVJoWXmFb7sLApWGcLPQ,Agentic RAG Simply Explained,2025-07-21 13:30:06+00:00,387,False,none,42645,963,52,38.06336468914352,1120.368636568886,22.581779810059796,1.219369210927424,0.0238011490209872,6611.627906976744,0.0311277372262773,0,13,genai/llm,,1370000,en
21sflqqgIwE,UCh9nVJoWXmFb7sLApWGcLPQ,Free Data Analysis Project using AI Tools #shorts #data #ai #dataanalysis,2025-07-18 04:00:03+00:00,54,True,none,17910,811,5,41.45923274469907,431.9906282464899,45.281965382467895,0.2791736460078168,0.0455611390284757,19900.0,0.0130729927007299,4,4,projects/case,,1370000,en
CHxb6R7AUTs,UCh9nVJoWXmFb7sLApWGcLPQ,Right Way to Learn Python #shorts #codebasics #python #data,2025-07-15 13:10:01+00:00,42,True,none,17719,440,0,44.077311448402774,401.9982031059674,24.83210113437553,0.0,0.0248321011343755,25312.857142857145,0.0129335766423357,1,13,python,,1370000,en
Wr0AsdR-I3k,UCh9nVJoWXmFb7sLApWGcLPQ,Best Agentic AI Framework,2025-07-13 14:00:06+00:00,462,False,none,39970,922,50,46.04253135581018,868.1103932170341,23.06730047535652,1.2509382036527394,0.0243182386790092,5190.909090909091,0.0291751824817518,6,14,general/data,,1370000,en
BaAA7kNjeZw,UCh9nVJoWXmFb7sLApWGcLPQ,50 mins of Raw Insights on Career in AI Era | Ft. Rishi Seth - Sr Director at Fractal,2025-07-11 15:30:07+00:00,3113,False,none,9418,255,32,47.98001978173611,196.29003995502768,27.075812274368232,3.3977489912932684,0.0304735612656615,181.52264696434307,0.0068744525547445,4,15,career/interview,,1370000,en
gQPl2U3ZIdQ,UCh9nVJoWXmFb7sLApWGcLPQ,Data Informed Vs Data Driven #shorts #data #dataanalyst #datascientist #codebasics,2025-07-11 12:30:50+00:00,53,True,none,12953,456,2,48.10452209655092,269.26782421831246,35.2041997992743,0.1544043850845364,0.0353586041843588,14663.77358490566,0.0094547445255474,4,12,general/data,,1370000,en
E66ufob9lgw,UCh9nVJoWXmFb7sLApWGcLPQ,AI for Young Innovators #codebasics #shorts #ai #school #innovators,2025-07-09 12:30:17+00:00,37,True,none,4480,48,1,50.10490404099537,89.41240554686034,10.714285714285714,0.2232142857142857,0.0109375,7264.864864864864,0.0032700729927007,2,12,sql,,1370000,en
DNBaUCCST3I,UCh9nVJoWXmFb7sLApWGcLPQ,Agentic AI Roadmap 2025,2025-07-08 13:30:07+00:00,665,False,none,80472,2466,113,51.06335311506945,1575.9247109890966,30.644199224575008,1.4042151307287007,0.0320484143553037,7260.631578947368,0.0587386861313868,1,13,career/interview,,1370000,en
u1yCqZ4ZtDU,UCh9nVJoWXmFb7sLApWGcLPQ,Tips to speed up a Python Program #shorts #data #codebasics #python,2025-07-07 12:31:16+00:00,57,True,none,15923,787,9,52.104221170625,305.5990405817057,49.425359542799725,0.5652201218363374,0.049990579664636,16761.052631578947,0.0116226277372262,0,12,python,,1370000,en
0QdHHlxD5ZA,UCh9nVJoWXmFb7sLApWGcLPQ,Role of a Data Analyst #shorts #data #dataanalyst #dataanlysis,2025-07-03 12:30:01+00:00,41,True,none,5948,166,6,56.10508922618056,106.01533803861165,27.908540685944857,1.008742434431742,0.0289172831203765,8704.390243902439,0.004341605839416,3,12,general/data,,1370000,en
vJOGC8QJZJQ,UCh9nVJoWXmFb7sLApWGcLPQ,LangChain vs LangGraph vs LangSmith,2025-07-02 13:25:12+00:00,616,False,none,81024,1874,52,57.0667674669213,1419.810576216105,23.12894944707741,0.641785150078989,0.0237707345971564,7891.948051948051,0.059141605839416,2,13,genai/llm,,1370000,en
Gb_HxaSOK4c,UCh9nVJoWXmFb7sLApWGcLPQ,Right Way to learn Excel #shorts #codebasics #data #dataanalyst #datascientist #excel,2025-07-02 12:30:31+00:00,36,True,none,4186,192,5,57.104742003958336,73.30389479230706,45.867176301958914,1.1944577161968468,0.0470616340181557,6976.666666666667,0.0030554744525547,2,12,excel,,1370000,en
O2gerCxEXvc,UCh9nVJoWXmFb7sLApWGcLPQ,Generative AI vs AI agents vs Agentic AI,2025-06-30 16:10:56+00:00,610,False,none,263085,5712,129,58.95167487432871,4462.723078874963,21.71161411711044,0.4903358230229774,0.0222019499401334,25877.2131147541,0.1920328467153284,0,16,general/data,,1370000,en
zAQ5_R4QThg,UCh9nVJoWXmFb7sLApWGcLPQ,Art of asking questions #shorts,2025-06-30 12:31:15+00:00,36,True,none,7552,152,2,59.104232744699075,127.7742667368831,20.127118644067796,0.2648305084745763,0.0203919491525423,12586.666666666668,0.005512408759124,0,12,general/data,,1370000,en
CnXdddeZ4tQ,UCh9nVJoWXmFb7sLApWGcLPQ,Agentic AI Tutorial for Beginners | Langgraph Tutorial,2025-06-27 13:30:07+00:00,4719,False,none,109525,2236,125,62.06335311506945,1764.7290148331756,20.415430267062316,1.141291942478886,0.0215567222095412,1392.5619834710742,0.0799452554744525,4,13,tutorial/guide,,1370000,en
sOS8RGwBE6Q,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analyst Master Class #codebasics #data #shorts #dataanalyst #masterclass,2025-06-27 12:31:10+00:00,11,True,none,14452,106,10,62.10429061506945,232.70533898495668,7.334624965402712,0.6919457514530861,0.0080265707168557,78829.09090909091,0.010548905109489,4,12,general/data,,1370000,en
ATjIVVDvhXY,UCh9nVJoWXmFb7sLApWGcLPQ,Functional Dashboard #codebasics #shorts #data #dataanalyst #datascientist #dashboard #powerbi,2025-06-26 13:35:00+00:00,48,True,none,20193,456,0,63.05996191136575,320.2190326150589,22.582082900014857,0.0,0.0225820829000148,25241.25,0.0147394160583941,3,13,data viz,,1370000,en
GN8AUqKALDE,UCh9nVJoWXmFb7sLApWGcLPQ,Difference between Data Scientists and AI Engineer #codebasics #datascientist #ai #aiengineer,2025-06-24 12:30:27+00:00,41,True,none,18871,478,4,65.10478830025464,289.8557923722823,25.32987123098935,0.21196544963171,0.025541836680621,27616.09756097561,0.0137744525547445,1,12,general/data,,1370000,en
d5vBMi-at2k,UCh9nVJoWXmFb7sLApWGcLPQ,Reality of a Data Analyst Role #shorts #data #dataanalyst #codebasics,2025-06-18 12:30:49+00:00,52,True,none,9755,277,5,71.104533670625,137.19237714415988,28.395694515633007,0.5125576627370579,0.02890825217837,11255.76923076923,0.0071204379562043,2,12,general/data,,1370000,en
tKRuw1nM1KQ,UCh9nVJoWXmFb7sLApWGcLPQ,5 Ways SQL Is Used in the Data Industry #shorts #data #sql #datascientist #dataanalyst,2025-06-16 12:31:09+00:00,51,True,none,12154,446,3,73.10430218914352,166.25560515650403,36.69573802863255,0.2468323185782458,0.0369425703472107,14298.823529411766,0.0088715328467153,0,12,sql,,1370000,en
g2T08lGuVVw,UCh9nVJoWXmFb7sLApWGcLPQ,Gen Alpha&#39;s take on AI #shorts #ai #microsoft #data #datascientist #dataanalyst,2025-06-13 12:30:48+00:00,57,True,none,6914,88,2,76.10454524469908,90.84871314544228,12.727798669366504,0.2892681515765114,0.013017066820943,7277.894736842106,0.0050467153284671,4,12,general/data,,1370000,en
_gsdi6PJeuA,UCh9nVJoWXmFb7sLApWGcLPQ,SQL challenge #codebasics #data #dataanalyst #sql #datascientist,2025-06-11 12:30:44+00:00,30,True,none,11524,128,7,78.10459154099537,147.54574311999707,11.107254425546683,0.6074279763970843,0.0117146824019437,23048.0,0.0084116788321167,2,12,sql,,1370000,en
Y9Xjk0H5bGM,UCh9nVJoWXmFb7sLApWGcLPQ,Tip to learn effectively #codebasics #data #dataanalyst #shorts #datascientist,2025-06-09 12:40:01+00:00,53,True,none,25703,1083,13,80.09814478173611,320.8938243206448,42.135159319923744,0.5057775356962222,0.0426409368556199,29097.735849056604,0.0187613138686131,0,12,general/data,,1370000,en
sHQm6PTVs2A,UCh9nVJoWXmFb7sLApWGcLPQ,Learn and Show Case Gen AI Skills Through This Challenge 🚀| Anyone Can Participate,2025-06-08 14:00:06+00:00,361,False,none,8898,218,20,81.04253135581018,109.79420128098054,24.499887615194424,2.2476961114857272,0.0267475837266801,1478.8919667590028,0.0064948905109489,6,14,career/interview,projects/case,1370000,en
PzbrZLtFeKM,UCh9nVJoWXmFb7sLApWGcLPQ,AI Orchestration with Zapier MCP &amp; OpenAI,2025-06-06 16:43:38+00:00,42,True,none,25735,443,2,82.92896654099538,310.32582550366254,17.2139110161259,0.0777151738877015,0.0172916261900136,36764.28571428572,0.0187846715328467,4,16,general/data,,1370000,en
tJ50n3qzDmE,UCh9nVJoWXmFb7sLApWGcLPQ,AI &amp; Software Jobs | How to Survive and Thrive in AI Era,2025-06-04 13:30:08+00:00,1334,False,none,19733,472,64,85.06334154099538,231.98007088035553,23.919322961536512,3.243298028682917,0.0271626209902194,887.5412293853074,0.0144036496350364,2,13,career/interview,,1370000,en
1r3tGh9ryc4,UCh9nVJoWXmFb7sLApWGcLPQ,Our first GEN AI Resume Project Challenge is now LIVE 🔥,2025-06-03 15:18:30+00:00,60,True,none,15432,826,10,85.98808691136574,179.46672096457849,53.52514256091239,0.6480041472265422,0.0541731467081389,15432.0,0.0112642335766423,1,15,career/interview,projects/case,1370000,en
I1OgJl3kwXE,UCh9nVJoWXmFb7sLApWGcLPQ,Great Vs Good Data Analyst #codebasics #data #shorts #dataanlysis #dataanalyst,2025-06-03 12:30:19+00:00,46,True,none,8921,334,1,86.10488089284723,103.60620568190195,37.439748907073195,0.1120950566080035,0.0375518439636812,11636.086956521738,0.0065116788321167,1,12,general/data,,1370000,en
OgPxmeIiOeI,UCh9nVJoWXmFb7sLApWGcLPQ,Gen AI &amp; Agentic AI Course is now LIVE,2025-06-02 13:08:52+00:00,462,False,none,8243,196,34,87.07811005951389,94.66213718196558,23.777750818876623,4.124711876743904,0.0279024626956205,1070.5194805194806,0.0060167883211678,0,13,python,livestream/qa,1370000,en
PglKAYgRdJ4,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analysis using AI Tools | Quadratic | N8N | Supply Chain,2025-05-30 13:30:07+00:00,4014,False,none,25723,784,68,90.06335311506945,285.6100634753739,30.478560043540803,2.64354857520507,0.0331221086187458,384.4992526158445,0.0187759124087591,4,13,projects/case,,1370000,en
N5uH_ZpgixA,UCh9nVJoWXmFb7sLApWGcLPQ,Power BI important concepts #data #shorts #powerbi #dataanalysis #ai #dax,2025-05-30 13:20:00+00:00,23,True,none,13604,165,7,90.07037857803242,151.03744665860577,12.128785651279037,0.5145545427815349,0.0126433401940605,35488.69565217391,0.0099299270072992,4,13,data viz,,1370000,en
Cvudh6DxWjU,UCh9nVJoWXmFb7sLApWGcLPQ,Cross Join in SQL #data #dataanalyst #datascientist #sql #codebasics,2025-05-29 12:30:23+00:00,32,True,none,19846,320,2,91.10483459655092,217.83695769698852,16.12415600120931,0.1007759750075582,0.0162249319762168,37211.25,0.0144861313868613,3,12,sql,,1370000,en
PG1SrOia0cg,UCh9nVJoWXmFb7sLApWGcLPQ,Google IO 2025 Recap in 17 Minutes,2025-05-27 14:05:46+00:00,1014,False,none,9891,241,11,93.038596170625,106.31071842335984,24.365584875139017,1.1121221312304117,0.0254777070063694,585.2662721893491,0.007219708029197,1,14,general/data,,1370000,en
TKW-fTbWxEc,UCh9nVJoWXmFb7sLApWGcLPQ,Most important feature in Power BI #codebasics #data #dataanalyst #ai #datascientist,2025-05-26 12:30:41+00:00,60,True,none,10090,367,8,94.1046262632176,107.22108360302632,36.37264618434093,0.7928642220019821,0.0371655104063429,10090.0,0.0073649635036496,0,12,data viz,,1370000,en
KLVyWFBzMDs,UCh9nVJoWXmFb7sLApWGcLPQ,AI Toolkit For Professionals is LIVE NOW | With Live Workshops,2025-05-24 12:30:31+00:00,426,False,none,7489,212,25,96.10474200395834,77.92539518696742,28.308185338496465,3.3382294031245827,0.031646414741621,1054.7887323943662,0.0054664233576642,5,12,projects/case,livestream/qa,1370000,en
xT3VQr-cdZw,UCh9nVJoWXmFb7sLApWGcLPQ,AI Toolkit for Professionals #shorts #data #codebasics #dataanalyst #datascientist #ai #job,2025-05-22 12:01:48+00:00,50,True,none,10261,253,1,98.12468413358796,104.57103725328246,24.656466231361467,0.0974563882662508,0.0247539226196277,12313.2,0.0074897810218978,3,12,career/interview,,1370000,en
VIhHOg5GBcI,UCh9nVJoWXmFb7sLApWGcLPQ,Guess what’s coming to you soon… #data #shorts #ai #dataanalyst #datascientist,2025-05-21 12:20:00+00:00,13,True,none,11695,124,8,99.11204524469906,117.99776678128332,10.6028217186832,0.6840530141085934,0.0112868747327917,53976.92307692308,0.0085364963503649,2,12,general/data,,1370000,en
VGFpV3Qj4as,UCh9nVJoWXmFb7sLApWGcLPQ,AI Basics for Beginners,2025-05-20 15:23:46+00:00,3644,False,none,271183,4976,161,99.98442950395832,2712.2523111387463,18.349232805891223,0.5936950325057249,0.0189429278383969,4465.142700329308,0.1979437956204379,1,15,ml,deep learning,1370000,en
bN2kyOWu1Ws,UCh9nVJoWXmFb7sLApWGcLPQ,Gen AI Engineer Roadmap 2025 #shorts #data #dataanalyst #genai #datascientist,2025-05-19 12:45:08+00:00,57,True,none,68719,2177,24,101.09459154099537,679.7495192621993,31.67973922787002,0.3492483883642078,0.0320289876162342,72335.78947368421,0.0501598540145985,0,12,career/interview,,1370000,en
eEpAYGmAHTM,UCh9nVJoWXmFb7sLApWGcLPQ,Never Give Up! #shorts #nevergiveup #motivation #data #dataanalyst,2025-05-16 12:30:54+00:00,43,True,none,11523,289,3,104.10447580025462,110.6868836466666,25.080274234140415,0.2603488674824264,0.0253406231016228,16078.60465116279,0.0084109489051094,4,12,general/data,,1370000,en
M__FqFVR8WI,UCh9nVJoWXmFb7sLApWGcLPQ,Is Learning Python Difficult? #codebasics #python #shorts #data #dataanalyst #ai,2025-05-14 12:40:00+00:00,42,True,none,5101,179,5,106.09815635581018,48.07812100799674,35.09115859635366,0.9801999607920014,0.0360713585571456,7287.142857142858,0.0037233576642335,2,12,python,,1370000,en
pXpo8RrZF0A,UCh9nVJoWXmFb7sLApWGcLPQ,Common Mistake in Data Visualisation #data #visualisation #powerbi #dataanalyst #shorts,2025-05-12 12:30:54+00:00,67,True,none,8281,300,3,108.10447580025462,76.60182373300492,36.22750875498129,0.3622750875498128,0.036589783842531,7415.820895522388,0.0060445255474452,0,12,general/data,,1370000,en
A9VIwD_SlWk,UCh9nVJoWXmFb7sLApWGcLPQ,All You Need is This Single MCP Server !,2025-05-10 13:30:15+00:00,68,False,none,43774,1194,7,110.06326052247684,397.7167293809234,27.276465481792844,0.1599122766939279,0.0274363777584867,38624.117647058825,0.0319518248175182,5,13,general/data,,1370000,en
u46aVN6xluM,UCh9nVJoWXmFb7sLApWGcLPQ,Resume Project Challenge 15 #ipl2025 #data #dataanalyst #shorts,2025-05-08 12:55:01+00:00,43,True,none,4983,57,2,112.08772811506944,44.456249437801475,11.43889223359422,0.4013646397752358,0.0118402568733694,6953.023255813953,0.0036372262773722,3,12,career/interview,projects/case,1370000,en
FxwfFCum8f4,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analyst Career #data #codebasics #career #dataanalyst #job #shorts,2025-05-07 13:05:01+00:00,55,True,none,5884,159,12,113.080783670625,52.03359765474005,27.022433718558805,2.0394289598912305,0.02906186267845,6418.909090909091,0.0042948905109489,2,13,career/interview,,1370000,en
pIHwQk4dr7w,UCh9nVJoWXmFb7sLApWGcLPQ,3 Timeless Skills You Should Learn #job #skills #demand #leadership #communicationskills #time,2025-05-05 12:15:08+00:00,42,True,none,10938,347,2,115.1154248743287,95.01767475506428,31.72426403364417,0.182848784055586,0.0319071128176997,15625.714285714286,0.0079839416058394,0,12,career/interview,,1370000,en
15_pppse4fY,UCh9nVJoWXmFb7sLApWGcLPQ,What is Agentic AI and How Does it Work?,2025-05-02 13:30:06+00:00,829,False,none,331948,4635,142,118.06336468914353,2811.608841354021,13.963030354151854,0.4277778447226674,0.0143908081988745,24025.18697225573,0.2422978102189781,4,13,general/data,,1370000,en
RfvHMWkzjWw,UCh9nVJoWXmFb7sLApWGcLPQ,What Do Data Analysts Do? #shorts #data #dataanalyst #stakeholder #insights,2025-04-30 12:30:27+00:00,36,True,none,12399,314,1,120.10478830025464,103.23485162809044,25.32462295346399,0.0806516654568916,0.0254052746189208,20665.0,0.0090503649635036,2,12,general/data,,1370000,en
4LyFAKlvfNQ,UCh9nVJoWXmFb7sLApWGcLPQ,Practical Applications of AI &amp; Machine Learning #ai #machinelearning #data #shorts #aiengineer,2025-04-28 12:45:00+00:00,60,True,none,8166,358,10,122.09468413358796,66.88251874311989,43.840313494979185,1.224589762429586,0.0450649032574087,8166.0,0.0059605839416058,0,12,ml,,1370000,en
RWWkh6CfhJY,UCh9nVJoWXmFb7sLApWGcLPQ,Data Scientist Vs AI Engineer #shorts #aiengineer #datascientist #data #ai #dataanalyst,2025-04-25 12:30:26+00:00,58,True,none,10274,238,4,125.10479987432868,82.12314803525143,23.16527155927584,0.3893322951138797,0.0235546038543897,10628.275862068966,0.0074992700729927,4,12,general/data,,1370000,en
ZQv4mhwxc44,UCh9nVJoWXmFb7sLApWGcLPQ,Interview Mistake #codebasics #interview #mistake #data #job #datascientist #shorts #freshers,2025-04-24 12:30:41+00:00,24,True,none,14405,217,5,126.10462626321758,114.23054353241976,15.064213814647692,0.3471017007983339,0.015411315515446,36012.5,0.0105145985401459,3,12,career/interview,,1370000,en
VwP1BJP_gbA,UCh9nVJoWXmFb7sLApWGcLPQ,Difference between Data Analyst and Data Scientist #shorts #data #dataanalyst #datascientist #ai,2025-04-22 12:30:39+00:00,139,True,none,61347,1005,9,128.10464941136573,478.88191632299305,16.382219179421977,0.1467064404127341,0.0165289256198347,26480.71942446043,0.0447788321167883,1,12,general/data,,1370000,en
FbVZrAfwYqo,UCh9nVJoWXmFb7sLApWGcLPQ,Working Hard But Not Getting Results? #codebasics #hardwork #success #data #shorts #failure,2025-04-21 12:30:15+00:00,26,True,none,12872,272,5,129.10492718914352,99.7018493426052,21.13113735239279,0.3884400248601616,0.0215195773772529,29704.615384615383,0.0093956204379562,0,12,general/data,,1370000,en
jLM6n4mdRuA,UCh9nVJoWXmFb7sLApWGcLPQ,MCP Tutorial: Build Your First MCP Server,2025-04-18 13:30:07+00:00,833,False,none,121962,2079,92,132.06335311506945,923.511308195636,17.04629310768928,0.7543333169347829,0.017800626424624,8784.777911164467,0.0890233576642335,4,13,python,tutorial/guide,1370000,en
5nWBdpgATAg,UCh9nVJoWXmFb7sLApWGcLPQ,Effective way to build communication skills #codebasics #data #communicationskills #english,2025-04-14 12:30:04+00:00,19,True,none,18582,425,5,136.1050545039583,136.52689143487748,22.871596168334943,0.2690776019804111,0.0231406737703153,58680.0,0.013563503649635,0,12,general/data,,1370000,en
Sl9EZpE61xA,UCh9nVJoWXmFb7sLApWGcLPQ,What is A2A (Agent to Agent Protocol)? | A2A Explained,2025-04-10 13:02:11+00:00,783,False,none,34335,553,32,140.08275126321757,245.10512315312843,16.10601427115189,0.9319935925440512,0.0170380078636959,2631.0344827586205,0.0250620437956204,3,13,general/data,,1370000,en
K1n44cf1r-E,UCh9nVJoWXmFb7sLApWGcLPQ,AI Engineer Roadmap 2025 #ai #aiagents #data #codebasics #shorts #aiengineer,2025-04-09 12:40:19+00:00,47,True,none,19477,703,10,141.09793644840278,138.03887207891535,36.093854289675,0.5134260923140114,0.036607280381989,24864.255319148935,0.0142167883211678,2,12,career/interview,,1370000,en
YVBeVM_fA4k,UCh9nVJoWXmFb7sLApWGcLPQ,Gen AI Roadmap | Generative AI Roadmap 2025,2025-04-08 13:30:07+00:00,3595,False,none,74432,2167,118,142.06335311506945,523.935261050125,29.113822012037833,1.5853396388650045,0.0306991616509028,1242.258692628651,0.0543299270072992,1,13,genai/llm,nlp,1370000,en
8C9fDwkfd7g,UCh9nVJoWXmFb7sLApWGcLPQ,What are AI Agents? #codebasics #ai #aiagents #shorts #data #jobs,2025-04-07 12:30:09+00:00,34,True,none,13898,285,4,143.10499663358794,97.1175034201288,20.506547704705714,0.2878111958555188,0.0207943589005612,24525.88235294118,0.0101445255474452,0,12,career/interview,,1370000,en
FWwMy4wmSEw,UCh9nVJoWXmFb7sLApWGcLPQ,AI Vs ML Vs NLP #shorts #nlp #genai #ml #ai #data,2025-04-03 12:30:12+00:00,31,True,none,25465,376,8,147.1049619113657,173.1076890210085,14.76536422540742,0.3141566856469664,0.0150795209110543,49287.096774193546,0.0185875912408759,3,12,ml,nlp,1370000,en
mV4AXtoY6sM,UCh9nVJoWXmFb7sLApWGcLPQ,Honest Life Advice #shorts #life #purpose #data,2025-04-01 13:30:29+00:00,54,True,none,27980,1351,35,149.0630984854398,187.70574531384125,48.284488920657616,1.2508934953538242,0.0495353824160114,31088.888888888887,0.0204233576642335,1,13,general/data,,1370000,en
4phkfCZTm8k,UCh9nVJoWXmFb7sLApWGcLPQ,Manual Tasks Automation Using AI,2025-03-27 12:30:04+00:00,47,True,none,10351,451,2,154.1050545039583,67.1684652610413,43.57066950053135,0.1932180465655492,0.0437638875470969,13214.04255319149,0.0075554744525547,3,12,ml,,1370000,en
x-3Mefy_iZ0,UCh9nVJoWXmFb7sLApWGcLPQ,The AI &amp; Data Fest 2025 by Codebasics | Mega Offline Event,2025-03-22 12:57:03+00:00,29193,False,none,15952,366,10,159.0863160780324,100.27260919270698,22.94383149448345,0.6268806419257773,0.0235707121364092,32.785941835371496,0.0116437956204379,5,12,livestream/qa,,1370000,en
tzrwxLNHtRY,UCh9nVJoWXmFb7sLApWGcLPQ,Model Context Protocol Clearly Explained | MCP Beyond the Hype,2025-03-20 07:00:06+00:00,904,False,none,247168,4139,138,161.33419802247684,1532.0248467443023,16.74569523562921,0.5583247022268255,0.017304019937856,16404.95575221239,0.180414598540146,3,7,general/data,,1370000,en
eP-6pXT2HgI,UCh9nVJoWXmFb7sLApWGcLPQ,AI &amp; Data Fest 2025 #shorts #codebasics #data #dataanalyst,2025-03-19 13:00:58+00:00,27,True,none,4352,165,3,162.083596170625,26.850342063108354,37.91360294117647,0.6893382352941176,0.0386029411764705,9671.111111111111,0.0031766423357664,2,13,general/data,,1370000,en
