video_id,channel_id,title,published_at,age_days,views_per_day,engagement_rate,likes_per_1k,comments_per_1k,views_per_min,title_len,emoji_cnt,question_mark_flag,duration_sec,is_short,weekday,hour,topic_primary,topic_secondary,views_per_sub
YJCeA8cUC90,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analyst vs Data Engineer vs Data Scientist in 2025 | Career Guide,2025-02-10 14:00:44+00:00,199.04209154099536,271.76161374318673,0.026584337794868,25.04991495969829,1.534422835169711,2400.532544378698,70,0,False,1352,False,0,14,career/interview,tutorial/guide,0.0394832116788321
hyz3YtsCfQM,UCh9nVJoWXmFb7sLApWGcLPQ,A reminder for all the job seekers! #codebasics #shorts #datajobs #data #dataanalytics #datascience,2025-02-07 14:02:37+00:00,202.040783670625,23.24778153532229,0.0723866297636789,71.53502235469449,0.8516074089844582,18788.0,99,0,False,15,True,4,14,career/interview,none,0.0034284671532846
Ji3_VX80YJg,UCh9nVJoWXmFb7sLApWGcLPQ,"Gen AI Project | Log Classification System Using Deepseek R1 LLM, NLP, Regex, BERT",2025-02-05 13:30:07+00:00,204.06335311506945,284.23525887714493,0.0216371849246577,20.61997862142685,1.017206303230923,703.9077669902912,82,0,False,4944,False,2,13,ml,deep learning,0.0423372262773722
HrnCf1FUQuw,UCh9nVJoWXmFb7sLApWGcLPQ,Choose wisely #shorts #data #dataanalyst #datascience,2025-02-04 12:30:29+00:00,205.10476515210647,38.67291914996514,0.0513111447302067,50.42864346949067,0.8825012607160867,8205.51724137931,53,0,False,58,True,1,12,general/data,none,0.0057897810218978
3I01DhVaEK8,UCh9nVJoWXmFb7sLApWGcLPQ,An effective way to improve your memorization skills. #shorts #codebasics #learning,2025-02-03 13:40:00+00:00,206.05648968914352,34.0100911675835,0.0714897260273972,71.20433789954338,0.2853881278538812,17520.0,83,0,False,24,True,0,13,general/data,none,0.0051153284671532
sxkJ6CXZOqk,UCh9nVJoWXmFb7sLApWGcLPQ,Run Deepseek R1 Locally,2025-02-01 14:00:06+00:00,208.04253135581015,203.47762413830944,0.021709345176226,20.45733723896816,1.2520079372578663,5247.768595041322,23,0,False,484,False,5,14,genai/llm,livestream/qa,0.0308992700729927
JckEDKv3hkI,UCh9nVJoWXmFb7sLApWGcLPQ,How influencers are misleading you through AI Hype and FOMO.,2025-01-31 15:30:07+00:00,208.9800197817361,60.62780553486817,0.0720599842146803,69.1397000789266,2.920284135753749,12884.745762711866,60,0,False,59,True,4,15,general/data,none,0.0092481751824817
ilCyfEFT6BM,UCh9nVJoWXmFb7sLApWGcLPQ,Does a Data scientist role really suit you ? #shorts #datascience #data #dataanalyst #datascientist,2025-01-31 12:35:02+00:00,209.10160542988424,34.982993004579576,0.0501708817498291,48.94053315105946,1.2303485987696512,12908.823529411766,99,0,True,34,True,4,12,general/data,none,0.0053394160583941
rUkikJILXtg,UCh9nVJoWXmFb7sLApWGcLPQ,DeepSeek&#39;s impact on the future of AI  #shorts #ai #deepseek,2025-01-29 11:20:00+00:00,211.15371191136575,49.352672542050016,0.0393436330486517,39.15171288743882,0.1919201612129354,22330.714285714286,64,0,False,28,True,2,11,general/data,none,0.0076065693430656
FTdNCmpxc-U,UCh9nVJoWXmFb7sLApWGcLPQ,Why DeepSeek is such a big deal? | DeepSeek&#39;s impact on the future of AI,2025-01-28 14:18:38+00:00,212.02966098543985,856.7999361772086,0.021110053009077,19.645835512228416,1.4642174968486297,17781.435562805873,76,0,True,613,False,1,14,genai/llm,livestream/qa,0.1326036496350364
4AkzSpoMEYo,UCh9nVJoWXmFb7sLApWGcLPQ,A day in the life of a Data Analyst #shorts #data #dataanalyst #datascience,2025-01-28 13:30:04+00:00,212.06338783729169,1480.2413712302268,0.0580175530813462,57.73402781096192,0.283525270384352,362198.07692307694,75,0,False,52,True,1,13,general/data,none,0.2291277372262773
26ByQccBIow,UCh9nVJoWXmFb7sLApWGcLPQ,Data Scientist &amp; AI Engineer #codebasics #shorts #data #datanalyst #ai #datascience,2025-01-25 13:00:03+00:00,215.08423274469908,32.736011887759034,0.0614969464564692,60.786820053969606,0.7101264024996449,10303.90243902439,87,0,False,41,True,5,13,general/data,none,0.0051394160583941
q23yzk79yaQ,UCh9nVJoWXmFb7sLApWGcLPQ,AI and Data Science Bootcamp is now LIVE | Artificial Intelligence Course,2025-01-23 13:30:07+00:00,217.06335311506945,89.8170958856643,0.0334427574887156,23.543290931473123,9.899466557242512,700.4550898203593,73,0,False,1670,False,3,13,career/interview,livestream/qa,0.0142306569343065
v87tzXdYuWU,UCh9nVJoWXmFb7sLApWGcLPQ,The Ultimate Data Science &amp; AI Bootcamp #shorts #codebasics #data #dataanalyst #datascience,2025-01-23 13:10:01+00:00,217.0773114484028,14.621518844241027,0.0419029615626969,37.80718336483932,4.095778197857593,3022.8571428571427,95,0,False,63,True,3,13,general/data,none,0.0023167883211678
dIcmGiO19kU,UCh9nVJoWXmFb7sLApWGcLPQ,Can I restart my career as a Data Analyst after a break? #shorts #data #dataanalyst #datascientist,2025-01-15 13:00:52+00:00,225.08366561506944,22.827067374968188,0.0546905410665628,53.522771506422735,1.1677695601401323,6422.5,98,0,True,48,True,2,13,career/interview,none,0.0037503649635036
-RIRJQ1MTLg,UCh9nVJoWXmFb7sLApWGcLPQ,Do you need coding to become a Data Analyst? #shorts #codebasics #data #datanalyst,2025-01-10 12:30:00+00:00,230.10510080025463,23.406695380800706,0.0399183067211288,39.36130709246194,0.5569996286669142,4823.2835820895525,82,0,True,67,True,4,12,general/data,none,0.0039313868613138
ZhAz268Hdpw,UCh9nVJoWXmFb7sLApWGcLPQ,Transformers Explained | Simple Explanation of Transformers,2025-01-09 13:30:07+00:00,231.06335311506945,836.3204177330755,0.0253618501058253,24.316534104728245,1.0453160010970644,3359.77397855694,59,0,False,3451,False,3,13,deep learning,genai/llm,0.1410532846715328
C3zDm_U-3g0,UCh9nVJoWXmFb7sLApWGcLPQ,One key difference between an average and a great data analyst #shorts #codebasics,2025-01-08 13:30:12+00:00,232.06329524469908,26.341951205830068,0.0603631604776705,60.03598887616555,0.3271716015049893,8335.909090909092,82,0,False,44,True,2,13,genai/llm,none,0.0044620437956204
drUH8uFfRok,UCh9nVJoWXmFb7sLApWGcLPQ,Can you become a Data Analyst without an IT background? #shorts #data #dataanalyst datascientist,2025-01-06 12:30:40+00:00,234.10463783729165,22.71206606208051,0.039872108331766,38.55557645288697,1.3165318788790672,5907.777777777777,96,0,True,54,True,0,12,general/data,none,0.0038810218978102
gHXENP57beg,UCh9nVJoWXmFb7sLApWGcLPQ,AI vs ML vs DL vs Generative AI,2025-01-02 14:15:13+00:00,238.032033670625,157.48300521547014,0.0268366856959931,25.636237528677373,1.2004481673157978,6196.03305785124,31,0,False,363,False,3,14,ml,none,0.0273620437956204
zgdih0SlVN8,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analyst Bootcamp 4.0 #codebasics #shorts #data #dataanalyst #datascientist,2025-01-02 12:30:54+00:00,238.10447580025465,13.914060157270075,0.0383338364020525,35.919106549954726,2.414729852097796,3897.6470588235297,79,0,False,51,True,3,12,general/data,none,0.0024182481751824
PME4Nwfo1IA,UCh9nVJoWXmFb7sLApWGcLPQ,Happy New Year #shorts #data #datanalyst #datascientist #2025,2025-01-01 03:30:15+00:00,239.47992718914352,23.73059014466591,0.0907971142002463,87.27784620798874,3.5192679922576104,6433.584905660377,61,0,False,53,True,2,3,general/data,none,0.0041481751824817
EbbU51C5VKc,UCh9nVJoWXmFb7sLApWGcLPQ,Codebasics Milestones 2024 #shorts #data #dataanalyst #datascientist #2024,2024-12-31 13:35:00+00:00,240.05996191136575,8.077148661366163,0.0500257864878803,48.99432697266632,1.0314595152140278,1939.0,74,0,False,60,True,1,13,general/data,none,0.0014153284671532
k22rdPgQtqM,UCh9nVJoWXmFb7sLApWGcLPQ,Delhi Meetup 2024 #shorts #codebasics #delhi #data #dataanalyst #datascientist,2024-12-30 13:05:01+00:00,241.08078367062495,7.001802359769242,0.0361374407582938,34.360189573459714,1.777251184834123,2470.243902439024,78,0,False,41,True,0,13,general/data,none,0.0012321167883211
WgnH6PxTFjE,UCh9nVJoWXmFb7sLApWGcLPQ,Data Analyst Bootcamp 4.0!,2024-12-26 12:30:33+00:00,245.10471885581015,28.869293227123293,0.0589315997738835,54.97456189937818,3.95703787450537,7719.272727272728,26,0,False,55,True,3,12,general/data,none,0.0051649635036496
gBweyA0hyeI,UCh9nVJoWXmFb7sLApWGcLPQ,Guess what it could be in the comments! #shorts #christmas #codebasics,2024-12-25 12:30:30+00:00,246.1047535780324,14.623854060823192,0.018338427340928,16.949152542372882,1.3892747985551543,23993.333333333336,70,0,False,9,True,2,12,general/data,none,0.00262700729927
eie_4Hq4RW0,UCh9nVJoWXmFb7sLApWGcLPQ,Zapier&#39;s CEO on AI Automation,2024-12-18 14:10:53+00:00,253.03504292988424,9.97885498689474,0.0328712871287128,32.07920792079208,0.7920792079207921,3443.1818181818185,33,0,False,44,True,2,14,general/data,none,0.0018430656934306
z-uuRoI9nZ0,UCh9nVJoWXmFb7sLApWGcLPQ,Average salary of a Data Analyst #shorts #data #dataanalyst,2024-12-18 12:36:00+00:00,253.10093413358797,40.63596223067088,0.0430724355858045,42.48906174039864,0.583373845405931,10285.0,59,0,False,60,True,2,12,genai/llm,none,0.0075072992700729
PZlSINHBbwE,UCh9nVJoWXmFb7sLApWGcLPQ,Are you suitable to become a Data Analyst? #shorts #data #dataanalysis,2024-12-17 12:30:30+00:00,254.1047535780324,17.34717646140515,0.0483212341197822,46.73321234119782,1.588021778584392,6010.909090909091,70,0,True,44,True,1,12,general/data,none,0.0032175182481751
ArjyLshjXFI,UCh9nVJoWXmFb7sLApWGcLPQ,Reality of the job market in India 2025. #shorts #data #datanalyst #datascientist,2024-12-16 12:30:17+00:00,255.10490404099536,87.91677323614218,0.0250133761369716,23.809523809523807,1.203852327447833,26385.88235294118,81,0,False,51,True,0,12,career/interview,none,0.016370802919708
GylmedVYaCs,UCh9nVJoWXmFb7sLApWGcLPQ,Human psychology #shorts #codebasics #data #datanalytics,2024-12-14 12:50:00+00:00,257.09121191136575,11.34616768233081,0.0438806993486458,43.19506342132328,0.6856359273225917,6250.714285714285,56,0,False,28,True,5,12,general/data,none,0.0021291970802919
EUey9L9sgzE,UCh9nVJoWXmFb7sLApWGcLPQ,AI Agents Tutorial For Beginners | Agno Tutorial,2024-12-13 13:30:19+00:00,258.06321422618055,1047.0651573113175,0.0219015650848047,21.098483026102016,0.803082058702708,10548.171763175016,48,0,False,1537,False,4,13,genai/llm,tutorial/guide,0.1972328467153284
2zHhjB3WfI8,UCh9nVJoWXmFb7sLApWGcLPQ,Live Q&amp;A  | Optimising Efforts for a Data Career in 2025 | with Fun Quiz,2024-12-12 14:24:03+00:00,259.02589941136574,17.62372029350704,0.0300109529025191,28.91566265060241,1.095290251916758,65.19876219947632,76,0,False,4201,False,3,14,career/interview,livestream/qa,0.0033321167883211
4dYPPYzzwAI,UCh9nVJoWXmFb7sLApWGcLPQ,A must read book. #codebasics #shorts #data #dataanalyst #finance,2024-12-11 13:30:04+00:00,260.06338783729166,16.115301868720152,0.0505845860176568,49.152946790742064,1.4316392269148177,13234.736842105263,65,0,False,19,True,2,13,general/data,none,0.0030591240875912
yWmtAGrEJuw,UCh9nVJoWXmFb7sLApWGcLPQ,Importance of Networking! #codebasics #shorts,2024-12-10 12:31:00+00:00,261.10440635581017,18.31068294376033,0.0313741895001045,31.37418950010458,0.0,5412.452830188679,45,0,False,53,True,1,12,general/data,none,0.0034897810218978
LwlYzR6rosw,UCh9nVJoWXmFb7sLApWGcLPQ,I tried OpenAI Sora | Sora First Look,2024-12-10 04:36:21+00:00,261.4340244113657,179.20008730877058,0.0123588550449315,11.270251232683728,1.08860381224786,4519.196141479099,37,0,False,622,False,1,4,general/data,none,0.0341963503649635
F0bGH4Q2m48,UCh9nVJoWXmFb7sLApWGcLPQ,What is KPI?,2024-12-09 12:30:17+00:00,262.10490404099534,12.235558932916414,0.065793576551294,65.16994075459931,0.6236357966947302,3563.333333333333,12,0,True,54,True,0,12,general/data,none,0.0023408759124087
fBc_m_v9uiQ,UCh9nVJoWXmFb7sLApWGcLPQ,Share it with your Data Analyst friends #codebasics #dataanalyst #datajoke #datameme #shorts,2024-12-05 12:30:35+00:00,266.104695707662,44.05784711473029,0.0235414534288638,22.94438758103037,0.5970658478335039,70344.0,92,0,False,10,True,3,12,general/data,none,0.0085576642335766
--aEX7YIl-o,UCh9nVJoWXmFb7sLApWGcLPQ,AI Engineer vs. Data Scientist #codebasics #datascience #aiengineering #careerguidance #shorts,2024-12-04 12:30:00+00:00,267.1051008002546,43.66446003860396,0.0523878933379062,51.70196347423476,0.6859298636714396,12065.172413793103,94,0,False,58,True,2,12,career/interview,none,0.0085131386861313
FKqEeG7sMZE,UCh9nVJoWXmFb7sLApWGcLPQ,Hyderabad Learners&#39; Meet-up 2024! #codebasics,2024-12-03 13:15:01+00:00,268.07383922618055,5.024734990509471,0.0475129918337045,43.05864884929473,4.4543429844097995,1554.2307692307693,49,0,False,52,True,1,13,general/data,none,0.0009832116788321
bDJzvsGvV-I,UCh9nVJoWXmFb7sLApWGcLPQ,"Preparing for 2025 - Top Data Trends, Scams | Codebasics Learner Meet Up Hyderabad",2024-11-30 14:52:28+00:00,271.00616561506945,23.571419438011457,0.0262993112085159,25.82968065122104,0.469630557294928,53.793684210526315,82,0,False,7125,False,5,14,sql,livestream/qa,0.0046627737226277
4MwPsBhD3yE,UCh9nVJoWXmFb7sLApWGcLPQ,Skills required for prompt engineering jobs. #shorts #codebasics #prompt,2024-11-29 14:00:03+00:00,272.0425660780324,20.34608068802125,0.0377597109304426,37.217705510388434,0.5420054200542005,7547.727272727273,72,0,False,44,True,4,14,genai/llm,career/interview,0.0040401459854014
HR_B1SX9MK4,UCh9nVJoWXmFb7sLApWGcLPQ,Hyderabad Learner Meet-up!,2024-11-27 12:43:16+00:00,274.0958878372917,4.301414403925228,0.0347752332485156,32.23070398642918,2.544529262086514,3930.0,26,0,False,18,True,2,12,general/data,none,0.0008605839416058
xrh5TmqKUW8,UCh9nVJoWXmFb7sLApWGcLPQ,CalculateFunction in Power BI #codebasics #shorts #powerbi,2024-11-25 13:15:08+00:00,276.073758207662,14.286037273536634,0.0436105476673428,43.6105476673428,0.0,4829.3877551020405,58,0,False,49,True,0,13,data viz,none,0.0028788321167883
xaEgbDa1KSI,UCh9nVJoWXmFb7sLApWGcLPQ,Hallucination - Simply Explained,2024-11-22 13:30:36+00:00,279.0630174669213,69.32842687509927,0.028583242880033,27.032614875691323,1.5506280043417584,2271.6634050880625,32,0,False,511,False,4,13,general/data,none,0.0141218978102189
_d2xdJgL208,UCh9nVJoWXmFb7sLApWGcLPQ,#shorts #codebasics #data #dataanalyst,2024-11-22 13:05:01+00:00,279.080783670625,18.48210375561917,0.0232648313299728,22.101589763474216,1.1632415664986429,34386.66666666667,38,0,False,9,True,4,13,general/data,none,0.0037649635036496
GfFAVJHGkFM,UCh9nVJoWXmFb7sLApWGcLPQ,How many did you get right? #codebasics #shorts,2024-11-20 13:15:02+00:00,281.0738276521065,9.25379649086124,0.0388312187620146,35.75547866205306,3.0757400999615534,4458.857142857142,47,0,True,35,True,2,13,general/data,none,0.0018985401459854
hRbprX0s4YM,UCh9nVJoWXmFb7sLApWGcLPQ,5 Life Formulas for Achieving Positive Outcomes #codebasics #lifeformulas #shorts,2024-11-19 13:15:04+00:00,282.07380450395834,9.029551696510897,0.0738123282292893,73.4197094621123,0.392618767177071,3396.0,81,0,False,45,True,1,13,general/data,none,0.0018591240875912
ii4nLJUt-gk,UCh9nVJoWXmFb7sLApWGcLPQ,Focus on Progress over Perfection.,2024-11-18 13:15:04+00:00,283.07380450395834,9.746574766374822,0.0554548749546937,54.729974628488584,0.7249003262051468,5016.363636363636,34,0,False,33,True,0,13,general/data,none,0.0020138686131386
14dlcpBZZU4,UCh9nVJoWXmFb7sLApWGcLPQ,Resume Project Challenge #13 #codebasics #resumeprojectchallenge #dataproject #data  #shorts,2024-11-14 13:15:00+00:00,287.0738508002546,11.251460176522407,0.034984520123839,33.43653250773994,1.547987616099071,6682.758620689655,92,0,False,29,True,3,13,career/interview,projects/case,0.0023576642335766
Ed7Cxld6tL0,UCh9nVJoWXmFb7sLApWGcLPQ,Data aspirants compass to land a job! #codebasics #datajobs #dataanalytics #datascience #shorts,2024-11-13 13:15:02+00:00,288.0738276521065,9.535749992940788,0.0713505642519111,70.25846377866763,1.0921004732435384,4120.5,95,0,False,40,True,2,13,career/interview,none,0.002005109489051
ozV6vEc5N78,UCh9nVJoWXmFb7sLApWGcLPQ,Heatmap Visual in Power BI #codebasics #datavisualization #data #powerbi #visuals #heatmap #shorts,2024-11-12 13:15:06+00:00,289.0737813558102,14.67099499687905,0.0384343315255835,37.25536430087243,1.1789672247111531,7270.285714285714,98,0,False,35,True,1,13,data viz,none,0.0030956204379562
T8h_LGvKF2c,UCh9nVJoWXmFb7sLApWGcLPQ,Scheduled Refresh vs. Incremental Refresh #data #powerbi #codebasics #dataanalytics #shorts,2024-11-11 13:15:03+00:00,290.0738160780324,23.704311174884864,0.037521815008726,36.35834787667248,1.1634671320535197,10062.439024390244,91,0,False,41,True,0,13,general/data,none,0.0050189781021897
qZ_J-Xg0QM4,UCh9nVJoWXmFb7sLApWGcLPQ,Gen AI Project Using Llama3.2 | LinkedIn Post Generator Tool,2024-11-07 13:59:31+00:00,294.04293644840277,196.97463472367187,0.0257428477701617,25.190352043370915,0.5524957267908631,844.3002915451896,60,0,False,4116,False,3,13,deep learning,genai/llm,0.0422766423357664
YLhMqZutgCc,UCh9nVJoWXmFb7sLApWGcLPQ,Data Scientist Job Opportunities #datascientist #shorts #codebasics #jobopportunities,2024-11-07 13:15:03+00:00,294.0738160780324,22.946619627670017,0.0595732068761114,57.94309425014819,1.6301126259632484,7938.823529411765,85,0,False,51,True,3,13,career/interview,none,0.0049255474452554
GV7uJT-ip3k,UCh9nVJoWXmFb7sLApWGcLPQ,NLP Engineer &amp; Computer Vision Engineer #codebasics #nlp #computervision #datajob #shorts,2024-11-06 13:15:00+00:00,295.0738508002546,38.037935145930305,0.0482893799002138,47.75481111903065,0.534568781183179,13743.673469387755,93,0,False,49,True,2,13,nlp,computer vision,0.008192700729927
x-JO33_oh0g,UCh9nVJoWXmFb7sLApWGcLPQ,"Series Labelling - Small Efforts, Big Impact! #codebasics #powerbi #shorts #labelling",2024-11-05 13:15:09+00:00,296.073746633588,12.36178499990243,0.0461748633879781,45.90163934426229,0.273224043715847,7842.857142857143,85,0,False,28,True,1,13,general/data,none,0.0026715328467153
oxx-EuXWP-Q,UCh9nVJoWXmFb7sLApWGcLPQ,Don&#39;t become a Data Scientist if...! #codebasics #datascience #datascientist #shorts,2024-11-04 13:15:07+00:00,297.07376978173613,1027.859175262577,0.0283969215654167,28.098902898313412,0.2980186671033241,436214.28571428574,88,0,False,42,True,0,13,general/data,none,0.2228832116788321
F6-2C_izVAA,UCh9nVJoWXmFb7sLApWGcLPQ,Number of Projects on a Data Analyst Resume.#codebasics #shorts #dataanalyst,2024-11-01 12:30:10+00:00,300.10498505951387,25.411107377932048,0.0462890112772095,46.289011277209546,0.0,12041.052631578948,76,0,False,38,True,4,12,career/interview,projects/case,0.0055664233576642
TdFjfBOVPyk,UCh9nVJoWXmFb7sLApWGcLPQ,AI Engineering Roadmap 2024 #shorts #codebasics #ai,2024-10-30 13:15:04+00:00,302.07380450395834,19.60779091628379,0.0790140131690022,74.1178456863076,4.8961674826945805,14215.2,51,0,False,25,True,2,13,career/interview,none,0.0043233576642335
In0iJgrzWmw,UCh9nVJoWXmFb7sLApWGcLPQ,Is Power BI the same as Excel? #powerbi #data #shorts #excel #dataanalysis,2024-10-29 13:15:01+00:00,303.07383922618055,11.241484942081703,0.0452010566480774,44.027003228646905,1.174053419430584,6594.193548387096,74,0,True,31,True,1,13,data viz,excel,0.0024868613138686
84CIuo4Msfs,UCh9nVJoWXmFb7sLApWGcLPQ,SQL Query: Syntactical Order vs. Execution Order #codebasics #data #sql #shorts,2024-10-28 13:15:00+00:00,304.0738508002546,16.683447085795095,0.0705696826335501,70.17543859649122,0.3942440370589395,16020.0,79,0,False,19,True,0,13,sql,none,0.0037029197080291
s6-_6JlgT0c,UCh9nVJoWXmFb7sLApWGcLPQ,Is Statistical Machine Learning OUTDATED?,2024-10-25 13:30:08+00:00,307.06334154099534,43.33959219362979,0.0355425308085362,32.53681995792005,3.005710850616171,2882.5992779783396,41,0,True,277,False,4,13,ml,none,0.0097138686131386
4ogpcCAaplc,UCh9nVJoWXmFb7sLApWGcLPQ,How good is your memory? #shorts #codebasics,2024-10-25 13:15:00+00:00,307.0738508002546,14.130151390918767,0.0338787739110394,33.41783821156949,0.4609356994699239,4648.928571428572,44,0,True,56,True,4,13,general/data,none,0.0031671532846715
t-bfE6tJA8s,UCh9nVJoWXmFb7sLApWGcLPQ,100 Hoodies Giveaway! #shorts #codebasics #data #dataanalyst,2024-10-24 13:15:06+00:00,308.0737813558102,14.626366385900882,0.0594762538837106,32.17931646693298,27.29693741677763,4743.1578947368425,60,0,False,57,True,3,13,general/data,none,0.0032890510948905
Gjb9NGf5HpU,UCh9nVJoWXmFb7sLApWGcLPQ,Self-service BI #codebasics #shorts #powerbi #workculture,2024-10-22 13:15:03+00:00,310.0738160780324,6.0695224892074755,0.0345377258235919,34.53772582359192,0.0,2823.0,57,0,False,40,True,1,13,general/data,none,0.0013737226277372
hygMGrmVY_k,UCh9nVJoWXmFb7sLApWGcLPQ,Direct Query Vs Import Mode Vs Composite Model in Power BI #shorts #codebaiscs #powerbi #data,2024-10-21 13:15:03+00:00,311.0738160780324,30.487940513839177,0.0293125263601855,29.20708561788275,0.1054407423028258,10736.603773584906,93,0,False,53,True,0,13,data viz,none,0.0069226277372262
EnfhS8Si9bw,UCh9nVJoWXmFb7sLApWGcLPQ,Every recruiter is asking for this certificate..! #shorts #codebasics #jobinterview #datajob,2024-10-17 13:15:01+00:00,315.07383922618055,14.847313288494975,0.092560923471569,92.34715690466012,0.2137665669089354,6845.8536585365855,92,0,False,41,True,3,13,career/interview,none,0.0034145985401459
-ND8rnf-K-M,UCh9nVJoWXmFb7sLApWGcLPQ,Data Science - Hottest field of 2024! #codebasics #datascience #data #shorts,2024-10-16 13:15:00+00:00,316.0738508002546,18.286865507430782,0.0522491349480968,51.3840830449827,0.8650519031141869,7378.723404255319,76,0,False,47,True,2,13,general/data,none,0.0042189781021897
_Gvgg2IdZMI,UCh9nVJoWXmFb7sLApWGcLPQ,Microsoft Fabric Bootcamp and Bengaluru Codebasics Meet-up 2024 #codebasics #bengaluru #shorts #data,2024-10-14 13:15:02+00:00,318.0738276521065,9.670710799143077,0.0419375812743823,40.96228868660598,0.9752925877763328,3076.0,100,0,False,60,True,0,13,general/data,none,0.0022452554744525
VrEQBlEVri0,UCh9nVJoWXmFb7sLApWGcLPQ,What is Federated Learning?,2024-10-10 13:30:08+00:00,322.06334154099534,79.6799780975181,0.0267711012391863,25.095471903982546,1.6756293352038034,3311.2258064516127,27,0,True,465,False,3,13,ml,none,0.0187313868613138
On-v71Qz-CY,UCh9nVJoWXmFb7sLApWGcLPQ,Applications of Machine Learning #shorts #codebasics #data #machinelearning #datascientist,2024-10-10 13:30:14+00:00,322.0632720965509,13.941359940769493,0.0844097995545657,82.40534521158129,2.0044543429844097,4490.0,90,0,False,60,True,3,13,ml,none,0.0032773722627737
yo8foGUPFnM,UCh9nVJoWXmFb7sLApWGcLPQ,Reports vs Dashboard #shorts #codebasics #powerbi #reports #dashboard,2024-10-09 13:15:06+00:00,323.0737813558102,25.340960710715883,0.0423842677415414,42.01783315011603,0.3664345914254305,10678.695652173912,69,0,False,46,True,2,13,data viz,none,0.0059759124087591
xODJW2VGGqs,UCh9nVJoWXmFb7sLApWGcLPQ,The ULTIMATE tool for Automation!,2024-10-08 13:30:37+00:00,324.06300589284723,40.17120054827997,0.0673682593332309,66.83054232601015,0.5377170072207712,16980.0,33,0,False,46,True,1,13,general/data,none,0.0095021897810218
en2ncqTVzKg,UCh9nVJoWXmFb7sLApWGcLPQ,How to tackle Career Gap? #shorts #codebasics #careergap #careerguidance,2024-10-07 12:30:39+00:00,325.10464941136576,7.78826142469644,0.0497630331753554,48.97314375987362,0.7898894154818326,3165.0,72,0,True,48,True,0,12,career/interview,none,0.0018481751824817
rg6n16cnPHI,UCh9nVJoWXmFb7sLApWGcLPQ,Offline Excel Vs Cloud Excel for Power BI #shorts #codebasics  #powerbi #dataanalysis #data,2024-10-04 13:15:09+00:00,328.073746633588,19.370644756581623,0.0627852084972462,60.739575137686856,2.045633359559402,7332.692307692308,91,0,False,52,True,4,13,data viz,excel,0.0046386861313868
HgmvqpofHkk,UCh9nVJoWXmFb7sLApWGcLPQ,AI&#39;s impact on data analyst jobs #shorts #codebasics #dataanalytics #dataanalysis #ai,2024-10-03 12:45:01+00:00,329.09467255951387,14.518618496128772,0.0577647551276684,56.71829217245709,1.046462955211385,5409.056603773585,89,0,False,53,True,3,12,career/interview,none,0.0034875912408759
on7OTtz54C8,UCh9nVJoWXmFb7sLApWGcLPQ,SQL or PYTHON #shorts #codebasics #python #sql #programming #data #dataanalyst #datascientist,2024-10-01 13:15:05+00:00,331.07379292988423,48.146365977617016,0.0732120451693851,72.58469259723965,0.6273525721455457,18045.283018867925,93,0,False,53,True,1,13,python,sql,0.0116350364963503
o2WvA12rSe8,UCh9nVJoWXmFb7sLApWGcLPQ,Types of Analytics,2024-09-26 12:30:44+00:00,336.1045915409954,16.22114108885956,0.0643800440205429,63.6463683052091,0.7336757153338225,5947.636363636364,18,0,False,55,True,3,12,general/data,none,0.0039795620437956
x6PmEqTFMZM,UCh9nVJoWXmFb7sLApWGcLPQ,Template to get response from professionals on LinkedIn.,2024-09-25 13:30:29+00:00,337.0630984854398,8.918211496622348,0.0738522954091816,73.18695941450433,0.6653359946773121,3607.2,56,0,False,50,True,2,13,general/data,none,0.0021941605839416
e1rl1DYfPy4,UCh9nVJoWXmFb7sLApWGcLPQ,What is ML Ops?,2024-09-25 13:30:27+00:00,337.06312163358797,143.43900859186184,0.0273434268222056,25.999007197815835,1.3444196243898403,2731.5254237288136,15,0,True,1062,False,2,13,ml,projects/case,0.0352905109489051
cGFTda6sucA,UCh9nVJoWXmFb7sLApWGcLPQ,Top 4 BI tools based on Gartner Report 2024!,2024-09-24 12:30:34+00:00,338.1047072817361,29.130029212497828,0.0293430805157884,28.936947913493757,0.4061326022946492,12311.25,44,0,False,48,True,1,12,general/data,none,0.0071890510948905
3cyyDKz1EtM,UCh9nVJoWXmFb7sLApWGcLPQ,YouTube Recommendation System,2024-09-23 12:30:02+00:00,339.1050776521065,23.727158719382327,0.0739497887148893,72.58264976385783,1.3671389510315686,8940.0,29,0,False,54,True,0,12,general/data,none,0.0058729927007299
2-JV8UxegWE,UCh9nVJoWXmFb7sLApWGcLPQ,What is AI Agent in Artificial Intelligence? | AI Agent Explained,2024-09-20 13:30:24+00:00,342.0631563558102,645.9655063527476,0.0303266187245713,29.521046700548965,0.8055720240223387,24873.658536585368,65,0,True,533,False,4,13,general/data,none,0.161285401459854
66HLuffHTFQ,UCh9nVJoWXmFb7sLApWGcLPQ,What&#39;s the best platform to apply for a job?,2024-09-19 12:30:07+00:00,343.10501978173613,15.63952635672175,0.0652254938501677,64.107342527022,1.1181513231457323,6312.941176470588,48,0,True,51,True,3,12,career/interview,none,0.0039167883211678
